"GEO_ID","NAME","C16001_001E","C16001_001M","C16001_002E","C16001_002M","C16001_003E","C16001_003M","C16001_004E","C16001_004M","C16001_005E","C16001_005M","C16001_006E","C16001_006M","C16001_007E","C16001_007M","C16001_008E","C16001_008M","C16001_009E","C16001_009M","C16001_010E","C16001_010M","C16001_011E","C16001_011M","C16001_012E","C16001_012M","C16001_013E","C16001_013M","C16001_014E","C16001_014M","C16001_015E","C16001_015M","C16001_016E","C16001_016M","C16001_017E","C16001_017M","C16001_018E","C16001_018M","C16001_019E","C16001_019M","C16001_020E","C16001_020M","C16001_021E","C16001_021M","C16001_022E","C16001_022M","C16001_023E","C16001_023M","C16001_024E","C16001_024M","C16001_025E","C16001_025M","C16001_026E","C16001_026M","C16001_027E","C16001_027M","C16001_028E","C16001_028M","C16001_029E","C16001_029M","C16001_030E","C16001_030M","C16001_031E","C16001_031M","C16001_032E","C16001_032M","C16001_033E","C16001_033M","C16001_034E","C16001_034M","C16001_035E","C16001_035M","C16001_036E","C16001_036M","C16001_037E","C16001_037M","C16001_038E","C16001_038M"
"0500000US42079","Luzerne County, Pennsylvania","301396","273","262297","3273","28277","2356","13621","2235","14656","2007","769","475","742","472","27","37","940","651","749","627","191","200","2098","1335","1654","1142","444","428","2985","1215","2420","1027","565","384","545","432","520","450","25","48","1133","1217","566","563","567","673","952","965","759","888","193","253","222","204","147","152","75","127","247","251","227","252","20","35","386","236","364","237","22","36","545","373","449","358","96","134"
"0500000US42091","Montgomery County, Pennsylvania","783128","168","672735","5530","28227","2540","19526","2228","8701","1401","5009","1970","3799","1583","1210","698","4334","1313","3678","1134","656","582","7310","1891","4987","1593","2323","708","25115","3866","17159","2563","7956","2368","9330","2241","4707","1513","4623","1285","9781","2312","5515","1539","4266","1375","3684","1334","1578","664","2106","844","995","512","880","469","115","115","9627","2255","6710","1666","2917","1095","2185","1487","1064","677","1121","1070","4796","1698","3973","1478","823","594"
"0500000US42095","Northampton County, Pennsylvania","290476","541","250204","2894","25627","2373","14244","2301","11383","1861","888","517","777","471","111","135","1501","848","1035","442","466","710","1037","700","899","665","138","210","4746","1216","3026","1050","1720","800","313","380","34","60","279","328","1706","702","812","387","894","518","513","481","166","154","347","450","860","985","436","383","424","649","997","790","568","381","429","476","1540","853","864","491","676","500","544","530","227","181","317","500"
"0500000US42101","Philadelphia County, Pennsylvania","1479897","439","1125853","10645","166348","6330","99912","6024","66436","5845","19359","4902","12242","3115","7117","2666","4458","1266","3390","1064","1068","562","19528","4067","8957","2952","10571","2353","37232","5195","21381","3263","15851","3579","5803","1792","3366","1280","2437","972","31410","4254","11998","2283","19412","2962","12974","3334","5110","1571","7864","2275","3559","1017","2452","883","1107","565","25759","4072","11294","2266","14465","2837","11295","3851","7736","3040","3559","1668","16319","4605","12515","3640","3804","1887"
"0500000US42133","York County, Pennsylvania","422793","71","385086","3538","23788","2241","15311","2310","8477","1557","665","408","490","305","175","214","2266","1619","1589","1195","677","518","1153","712","1041","699","112","137","3857","1386","2706","1002","1151","613","458","414","371","334","87","109","2250","1121","881","676","1369","662","236","291","78","135","158","183","377","392","377","392","0","177","885","926","545","591","340","377","1038","1093","1000","1109","38","69","734","473","596","429","138","197"
"0500000US44007","Providence County, Rhode Island","599767","569","411164","7655","114713","5140","65097","5153","49616","4645","14429","2601","10015","2013","4414","1259","772","694","696","649","76","127","2675","1283","1787","820","888","678","30593","4702","20586","3774","10007","2045","744","350","259","179","485","309","4786","1583","2347","802","2439","1171","2206","1987","911","1042","1295","1162","742","456","418","263","324","301","8464","2200","5606","1646","2858","1040","3633","2384","1840","1350","1793","1902","4846","2025","4167","1928","679","532"
"0500000US45045","Greenville County, South Carolina","482615","393","425057","3224","37679","2620","18667","2828","19012","2859","2111","978","2038","977","73","132","4265","1659","3808","1321","457","507","327","318","130","119","197","291","3469","1473","2205","1059","1264","917","783","811","437","426","346","437","1468","1001","728","605","740","548","4104","2171","1828","1195","2276","1162","607","505","402","389","205","326","1959","1170","1184","850","775","653","169","160","169","160","0","214","617","401","617","401","0","214"
"0500000US45063","Lexington County, South Carolina","277768","191","258876","2464","12235","2103","7362","1669","4873","1392","450","276","357","225","93","156","714","420","506","330","208","179","363","334","182","190","181","207","1653","1014","1071","660","582","419","58","107","0","214","58","107","431","271","264","196","167","154","359","341","160","211","199","261","574","386","370","303","204","183","1221","1060","747","525","474","571","167","265","0","214","167","265","667","510","548","417","119","185"
"0500000US45079","Richland County, South Carolina","390678","224","356683","3341","15773","2335","11881","2166","3892","1175","1639","841","1444","808","195","187","2951","1256","2221","1149","730","540","457","264","344","222","113","135","3448","1644","2585","1284","863","519","1033","585","258","270","775","495","1860","903","1364","683","496","542","905","969","44","95","861","971","2563","1351","1985","1288","578","584","1344","1070","586","425","758","685","455","351","455","351","0","214","1567","1354","1522","1339","45","78"
"0500000US47037","Davidson County, Tennessee","646999","7","528610","7841","57878","3101","29397","3139","28481","3162","2614","1148","2007","1048","607","562","1711","692","1509","668","202","277","3044","2365","1807","1121","1237","1321","17550","3982","10216","2317","7334","2705","3040","1609","769","574","2271","1363","2517","1029","1239","612","1278","703","3350","1736","1266","1123","2084","1308","266","259","189","223","77","97","7114","2525","3777","1365","3337","1561","9317","4058","4305","1789","5012","3148","9988","4356","3309","1327","6679","4000"
"0500000US47065","Hamilton County, Tennessee","343555","319","318191","3093","15166","1932","8438","1822","6728","1274","396","277","284","207","112","181","440","277","427","273","13","22","1865","1119","1228","822","637","452","1240","596","1119","566","121","104","342","365","140","217","202","310","906","542","474","301","432","413","1595","1343","1116","1191","479","531","825","619","609","528","216","226","1536","1295","1360","1244","176","200","977","694","756","698","221","251","76","90","76","90","0","211"
"0500000US47093","Knox County, Tennessee","438920","4","415406","3025","12670","2255","7604","1870","5066","1710","777","399","567","306","210","247","892","456","849","452","43","72","940","583","661","404","279","420","2790","1206","1950","730","840","898","504","443","266","269","238","263","1708","942","908","588","800","489","209","360","77","144","132","234","412","347","175","214","237","248","852","616","257","247","595","595","1379","918","615","419","764","633","381","379","200","228","181","306"
"0500000US47157","Shelby County, Tennessee","870781","3","788909","5080","46985","2771","29710","2612","17275","1870","2030","1025","1483","801","547","614","1404","778","1252","780","152","148","671","509","471","425","200","197","5207","1597","4229","1372","978","614","975","635","286","338","689","539","3897","1613","2037","1016","1860","876","4310","1618","1711","939","2599","1156","1686","1010","1499","997","187","193","4269","1995","2978","1541","1291","831","6007","2761","5292","2518","715","579","4431","1834","2738","1222","1693","1188"
"0500000US48027","Bell County, Texas","325891","440","261713","5729","47353","4885","33643","4215","13710","2725","760","482","760","482","0","228","4499","2106","3661","1719","838","752","676","435","564","407","112","137","628","416","562","410","66","80","2986","1066","1297","635","1689","940","817","921","673","802","144","242","96","117","55","96","41","72","1373","913","1161","805","212","344","2489","1122","1866","1066","623","389","197","204","123","163","74","125","2304","1210","2146","1151","158","271"
"0500000US48029","Bexar County, Texas","1843932","492","1091793","15686","679192","14023","465442","12342","213750","10779","2905","1016","2713","1028","192","165","4985","1517","4821","1508","164","141","2484","1091","2286","1000","198","205","15009","3696","10500","2454","4509","1952","3037","1192","1727","626","1310","756","7972","2425","3438","1273","4534","1643","5351","1951","1168","546","4183","1905","10273","2611","8155","2143","2118","916","12005","3123","9218","2767","2787","1220","5718","2420","3371","1620","2347","1893","3208","1027","2373","832","835","540"
"0500000US48039","Brazoria County, Texas","344536","58","245541","6163","70937","4983","46225","4245","24712","5012","3413","3634","2671","3358","742","1123","492","456","169","148","323","419","385","394","305","342","80","124","2476","1558","2134","1426","342","343","503","583","503","583","0","228","2852","1762","1841","1499","1011","753","6769","3601","2644","1727","4125","2141","3663","1709","2754","1357","909","717","5275","2832","3767","2505","1508","1234","1598","2317","124","211","1474","2299","632","797","607","796","25","43"
"0500000US48041","Brazos County, Texas","213010","430","156649","3769","37832","2851","20720","2841","17112","3449","533","586","533","586","0","228","1340","950","1287","949","53","64","184","290","184","290","0","228","4476","1966","3223","1542","1253","767","1825","1463","1311","1147","514","424","3682","1410","2293","936","1389","757","613","380","500","382","113","164","496","659","282","315","214","369","2912","1345","2048","1028","864","969","1508","947","1198","904","310","366","960","702","433","379","527","579"
"0500000US48085","Collin County, Texas","942855","293","655662","10154","114283","5859","69556","5800","44727","6058","4749","2033","4040","1700","709","541","3833","1662","3351","1372","482","530","4799","2014","3087","1343","1712","1422","54770","5759","43450","4605","11320","2509","8781","2702","4463","1683","4318","1690","25617","4083","14938","3036","10679","2016","10812","3968","6184","2916","4628","2070","3925","1475","3116","1290","809","818","36684","5825","25954","4169","10730","3601","7578","3310","6177","2956","1401","843","11362","2912","8141","2139","3221","1888"
"0500000US48113","Dallas County, Texas","2440870","331","1362430","15171","873913","11047","458592","13218","415321","13562","12308","3339","9713","2792","2595","1057","3236","999","3006","973","230","168","3942","1292","2600","1002","1342","730","46216","4461","35185","3564","11031","2576","7900","2074","2952","870","4948","1687","13163","2092","6840","1370","6323","1868","24472","5129","11005","3251","13467","3222","7809","2416","6374","1972","1435","859","41862","5708","28063","4709","13799","3448","7212","2295","4920","1808","2292","1198","36407","7238","28245","5890","8162","2335"
"0500000US48121","Denton County, Texas","805294","106","620355","8938","101553","7175","65717","6514","35836","4993","2706","1825","1430","1001","1276","1057","2224","773","1721","666","503","477","3340","1651","2530","1440","810","627","21044","3772","17177","3194","3867","1229","10900","3749","4263","1641","6637","2524","6581","2351","3671","1965","2910","1470","5444","1764","2963","1247","2481","973","2490","1151","1786","791","704","547","18292","3863","12695","2562","5597","2281","3423","1871","2469","1467","954","893","6942","3480","5426","2610","1516","1115"
"0500000US48141","El Paso County, Texas","777556","689","226632","10504","535352","10225","283143","10265","252209","11715","759","569","627","514","132","250","2305","977","1530","844","775","461","951","1405","951","1405","0","228","1634","718","836","544","798","474","1553","881","876","682","677","316","852","407","778","404","74","92","983","788","388","345","595","480","1691","778","1383","715","308","267","1961","1039","1526","989","435","429","1413","789","1269","673","144","180","1470","1256","782","725","688","941"
"0500000US48157","Fort Bend County, Texas","733395","5","438075","13452","128746","8603","85257","6863","43489","7045","3491","1970","2560","1797","931","617","1757","1338","1757","1338","0","228","2589","1149","1985","932","604","496","47608","7838","34986","6563","12622","3381","336","339","160","186","176","291","32181","5971","17237","3849","14944","3527","17649","5827","8064","3480","9585","3725","8413","2687","6789","2330","1624","1168","26875","5389","17276","3804","9599","3233","5860","2489","4179","1880","1681","970","19815","6003","18020","5325","1795","1303"
"0500000US48167","Galveston County, Texas","316451","433","257998","5311","46224","4560","31935","3743","14289","3394","1366","824","1270","790","96","171","566","367","439","300","127","177","610","563","494","542","116","155","2247","1384","1559","963","688","525","1149","1085","501","457","648","688","1009","767","507","404","502","399","1007","592","582","414","425","412","1416","1128","1167","922","249","263","2094","1114","1548","1252","546","499","27","45","27","45","0","228","738","629","657","625","81","106"
"0500000US48201","Harris County, Texas","4344248","561","2392509","24293","1526083","18874","791527","16386","734556","16892","24447","5459","20154","4633","4293","2253","10798","3680","9907","3577","891","501","15174","3358","12490","3207","2684","977","91251","11207","63930","7124","27321","7218","9724","2661","5389","1763","4335","1472","49149","5268","23214","2917","25935","3737","81930","8005","33267","4343","48663","5618","18586","3365","14909","2924","3677","1378","45354","6797","30370","5521","14984","3149","34481","6814","21506","4994","12975","4086","44762","6343","35102","5633","9660","2876"
"0500000US48245","Jefferson County, Texas","237396","491","182746","3100","42685","2919","26102","2924","16583","1870","855","500","687","456","168","209","218","236","218","236","0","228","0","228","0","228","0","228","3568","1877","3105","1710","463","450","36","67","36","67","0","228","258","282","43","76","215","272","3774","1232","1927","863","1847","586","855","790","416","445","439","621","1146","740","872","605","274","219","645","515","273","246","372","329","610","485","528","482","82","148"
"0500000US48339","Montgomery County, Texas","550545","250","416787","8045","108578","6769","72022","5181","36556","5593","2393","1475","2346","1461","47","75","1861","989","1644","945","217","301","1058","756","1058","756","0","228","9297","3253","5835","2421","3462","1585","233","293","111","183","122","221","1836","1094","1669","1059","167","178","1352","865","444","368","908","673","922","712","705","623","217","227","4209","1929","3273","1386","936","861","180","204","110","164","70","117","1839","1363","1445","1293","394","490"
"0500000US48439","Tarrant County, Texas","1938404","587","1360444","13941","422869","10900","254973","10403","167896","9321","9964","3081","6685","2228","3279","1274","3323","1154","3237","1137","86","142","4609","1524","3484","1359","1125","600","32910","5682","21150","3845","11760","3090","4896","2345","1940","1111","2956","1595","7015","2174","4786","1752","2229","1069","30242","5043","11807","3016","18435","3073","4348","1417","3428","1274","920","650","19369","4240","11083","2662","8286","2861","19031","5334","13940","4561","5091","1762","19384","5307","14191","4767","5193","2081"
"0500000US48453","Travis County, Texas","1170348","348","806078","11214","265593","10293","159876","8744","105717","7089","4119","1445","3702","1342","417","353","4574","1462","4220","1452","354","241","3718","1640","2487","869","1231","1091","24968","4618","18482","3983","6486","2097","3422","1500","1863","763","1559","1108","12584","2901","8605","2310","3979","1379","9956","3089","5080","1625","4876","1815","2880","1552","2542","1416","338","417","15286","3124","12949","2858","2337","1158","7782","3383","5504","2526","2278","1526","9388","3495","5979","1902","3409","2193"
"0500000US48491","Williamson County, Texas","529911","189","413497","7139","71052","6031","50679","5244","20373","4028","3691","2360","1724","724","1967","1896","2194","889","2003","747","191","223","1582","1053","933","587","649","668","14418","2790","10246","1933","4172","1621","2948","1531","2246","1389","702","560","4780","1812","2407","1088","2373","986","3094","2118","1350","1020","1744","1222","1331","778","885","714","446","360","8744","2444","6651","2251","2093","1044","1037","682","925","640","112","191","1543","874","1312","709","231","342"
"0500000US49011","Davis County, Utah","321970","316","292608","3383","20176","2979","14420","2153","5756","2072","1449","747","1449","747","0","193","830","385","830","385","0","193","176","231","176","231","0","193","1843","656","1359","542","484","373","571","343","265","189","306","248","385","343","385","343","0","193","457","538","350","381","107","181","633","435","505","372","128","210","2555","1041","1694","776","861","492","0","193","0","193","0","193","287","254","287","254","0","193"
"0500000US49035","Salt Lake County, Utah","1066300","742","829353","8157","152648","6801","102107","5805","50541","4652","2183","807","1941","769","242","220","5242","1352","4883","1378","359","225","5790","1864","4450","1558","1340","741","19676","4269","14369","3484","5307","2399","2065","1194","1110","634","955","793","8824","2174","4429","1337","4395","1665","6750","2037","3654","1340","3096","988","2282","1235","2042","1169","240","212","20442","3691","14578","3330","5864","2286","5055","2348","3104","1749","1951","1525","5990","2526","4902","1824","1088","942"
"0500000US49049","Utah County, Utah","563703","566","479766","4107","60477","3705","43449","3090","17028","2185","1995","810","1705","808","290","270","1513","627","1482","621","31","52","1363","585","1106","549","257","241","6668","1766","5495","1622","1173","592","1407","769","961","634","446","324","3856","1134","2913","952","943","491","715","529","479","402","236","233","307","275","307","275","0","193","4823","1129","3786","961","1037","535","127","138","93","110","34","56","686","427","543","279","143","199"
"0500000US50007","Chittenden County, Vermont","157666","399","143460","2549","2067","663","1473","500","594","480","2505","1390","953","503","1552","1280","859","537","817","529","42","71","1509","848","1135","775","374","322","3635","1878","2213","1130","1422","1117","90","152","90","152","0","157","1599","958","570","517","1029","838","287","409","91","165","196","261","339","428","339","428","0","157","773","680","582","504","191","234","44","58","12","26","32","53","499","612","328","364","171","274"
"0500000US51003","Albemarle County, Virginia","102367","881","89995","1479","4243","723","1988","923","2255","736","448","361","367","354","81","97","252","189","252","189","0","206","1137","856","761","524","376","399","1905","873","905","511","1000","727","456","330","147","165","309","288","2299","812","1336","609","963","416","394","462","156","248","238","394","199","198","199","198","0","206","460","312","275","188","185","182","357","376","258","338","99","169","222","184","222","184","0","206"
"0500000US51013","Arlington County, Virginia","223285","3","157280","4566","29250","2671","20387","2798","8863","2082","2002","868","1864","839","138","154","1197","482","1153","479","44","73","3565","1390","3327","1355","238","200","7472","2054","6717","1895","755","421","913","511","503","354","410","346","3384","1028","1771","671","1613","690","1238","702","877","602","361","295","997","515","997","515","0","206","5746","1546","3840","1250","1906","947","4551","2134","3915","1913","636","457","5690","1800","5031","1726","659","480"
"0500000US51041","Chesterfield County, Virginia","327798","8","284017","3268","27133","1712","14529","2055","12604","2094","1522","1011","1426","990","96","165","1171","655","1117","647","54","92","669","473","630","466","39","66","3718","1378","3107","1150","611","362","1015","737","322","303","693","487","1100","667","595","558","505","346","1218","744","138","156","1080","749","1134","650","950","611","184","318","1631","921","667","477","964","576","1656","1578","869","873","787","808","1814","1457","1814","1457","0","206"
"0500000US51059","Fairfax County, Virginia","1077706","196","655230","9308","150352","4580","89206","5516","61146","4631","8862","2011","7625","1842","1237","669","6432","1362","5603","1234","829","431","9178","2015","8012","1846","1166","536","68774","7828","52171","6399","16603","2806","34853","5516","16960","3552","17893","2706","24035","3133","14923","1968","9112","1954","25927","3993","13152","2890","12775","2429","12960","2940","9909","2235","3051","1320","30059","4634","21757","3818","8302","1908","27245","5097","18649","3690","8596","2618","23799","3868","17441","3352","6358","1443"
"0500000US51087","Henrico County, Virginia","309584","333","260993","3844","14571","2073","8342","1720","6229","1273","1105","469","982","458","123","209","991","678","886","661","105","128","1013","634","740","475","273","285","10162","2795","6497","1941","3665","1528","140","179","0","206","140","179","2461","1173","911","493","1550","1035","4393","1892","2042","1013","2351","1110","1055","1089","854","933","201","196","8059","2878","4706","1759","3353","1708","1932","1051","1517","910","415","377","2709","1696","1762","1340","947","703"
"0500000US51107","Loudoun County, Virginia","377938","78","261559","4544","40630","2461","22938","2870","17692","2877","2097","1084","2097","1084","0","206","1860","905","1772","895","88","153","1868","862","1315","667","553","590","28557","4202","22173","3550","6384","1894","3205","1246","1766","899","1439","659","4504","1701","2470","1116","2034","962","5222","2290","2542","1240","2680","1410","3977","1899","3055","1659","922","670","16684","3278","12908","2546","3776","1624","5126","2140","4131","1880","995","557","2649","1377","1921","1139","728","534"
"0500000US51153","Prince William County, Virginia","433110","4","282678","7160","89617","3503","47631","3942","41986","3612","2024","992","1891","989","133","151","1273","580","1076","549","197","219","1668","1034","1638","1032","30","51","20006","3806","12143","2638","7863","2000","3714","1307","2085","896","1629","700","2546","829","1366","611","1180","533","3044","1221","1488","890","1556","697","4323","1443","3814","1300","509","360","2705","872","1665","697","1040","501","4734","2237","3353","1637","1381","855","14778","3995","11358","3118","3420","1541"
"0500000US51510","Alexandria city, Virginia","149466","381","100620","4382","20905","2293","10572","2197","10333","2294","1715","1006","1440","900","275","233","1150","643","1049","625","101","121","1156","617","1045","615","111","137","4412","1496","3333","1219","1079","564","1330","665","742","415","588","454","954","617","364","264","590","548","347","367","326","363","21","44","704","448","658","436","46","82","1227","639","943","544","284","351","4686","2747","2967","1867","1719","1664","10260","2890","7437","2344","2823","1436"
"0500000US51710","Norfolk city, Virginia","228180","127","205400","2070","10945","1625","6386","1321","4559","1264","1700","799","1346","698","354","248","361","195","361","195","0","206","392","223","392","223","0","206","1460","549","1066","421","394","223","179","180","176","180","3","8","759","393","437","298","322","245","1034","815","445","649","589","540","3166","925","2449","942","717","557","1258","682","743","484","515","406","530","428","370","281","160","201","996","668","992","665","4","7"
"0500000US51810","Virginia Beach city, Virginia","422101","5","369602","3973","21177","2576","14350","2141","6827","1948","2022","876","1401","790","621","462","1322","858","913","574","409","397","1777","1371","1392","1060","385","407","4459","1371","3986","1290","473","305","298","362","243","288","55","100","2424","1316","1041","699","1383","801","2815","1395","1391","955","1424","714","12408","2024","7730","1683","4678","1193","2986","1167","2177","970","809","560","178","299","178","299","0","206","633","391","323","251","310","331"
"0500000US53011","Clark County, Washington","452470","563","386537","4492","30056","2359","17833","1944","12223","2232","680","325","575","295","105","128","1449","539","1410","528","39","60","14315","3595","7246","2203","7069","1954","4022","1462","2547","953","1475","863","2127","992","799","436","1328","772","3068","1153","1614","775","1454","605","3095","1215","1550","704","1545","828","1360","704","1089","668","271","252","4085","1399","2797","872","1288","738","184","193","184","193","0","204","1492","724","1102","694","390","348"
"0500000US53033","King County, Washington","2103783","450","1513031","14885","131820","6766","80482","5674","51338","4794","13781","2988","12118","2619","1663","1065","10757","2307","10248","2199","509","329","35264","4712","20909","3496","14355","2365","80415","6055","65375","4992","15040","2863","22559","3728","12563","2710","9996","1766","93039","6472","47685","4547","45354","4961","40199","6778","15480","2821","24719","4983","23395","3859","15611","2928","7784","1946","77061","7974","54974","6632","22087","2911","11034","3776","6546","2139","4488","2756","51428","7524","31375","5658","20053","3911"
"0500000US53053","Pierce County, Washington","831976","541","701073","6848","51737","4486","34852","3922","16885","2729","2990","1110","2511","965","479","330","2836","851","2245","730","591","340","10025","3229","5879","2072","4146","1687","6096","2202","3587","1193","2509","1764","10173","2027","4477","1199","5696","1271","4051","1502","1783","722","2268","1030","8237","2274","2914","1063","5323","1491","9175","2217","5628","1532","3547","1125","18411","2639","12787","1873","5624","1426","866","976","569","710","297","363","6306","2032","3788","1434","2518","1173"
"0500000US53057","Skagit County, Washington","120397","297","97994","2069","17497","1473","11332","1187","6165","1635","141","129","141","129","0","204","129","83","129","83","0","204","1516","1138","694","552","822","1102","665","380","629","371","36","46","248","196","196","155","52","54","906","431","659","369","247","209","60","96","0","204","60","96","548","324","334","214","214","207","511","319","387","285","124","107","64","86","64","86","0","204","118","105","96","81","22","39"
"0500000US53061","Snohomish County, Washington","763294","5","595960","6935","51398","4415","31937","3463","19461","3449","1576","687","1213","505","363","485","3647","1020","3347","995","300","203","14871","3463","9887","2594","4984","1697","23981","4701","16902","3480","7079","1935","11545","2643","5535","1702","6010","1624","7456","1880","4803","1457","2653","800","11476","3089","5746","2078","5730","1853","7703","2549","5980","2182","1723","966","19689","3722","14757","2981","4932","1495","2891","1371","1826","900","1065","760","11101","2525","7762","1974","3339","1506"
"0500000US53063","Spokane County, Washington","483065","210","446512","5909","12074","2427","8930","2013","3144","1123","1095","526","1088","527","7","13","1823","639","1651","590","172","159","7636","3659","4896","2642","2740","1231","2621","1238","2081","1116","540","359","523","339","307","304","216","172","696","482","390","326","306","260","3281","1838","1312","1034","1969","985","676","386","489","265","187","248","3263","1265","2149","917","1114","760","888","773","234","280","654","656","1977","1352","1173","737","804","767"
"0500000US53067","Thurston County, Washington","269906","544","239601","3983","12062","2250","8445","1589","3617","1161","837","583","790","582","47","80","2221","1157","2092","1102","129","190","995","697","602","583","393","393","1108","755","594","361","514","687","2093","970","951","579","1142","601","1758","1053","863","629","895","684","1770","1142","845","562","925","790","2644","1155","2052","1002","592","399","3593","1527","2649","1259","944","572","850","931","512","608","338","401","374","391","117","175","257","352"
"0500000US53073","Whatcom County, Washington","213884","190","194010","3130","10835","2789","9055","2524","1780","1130","826","525","750","502","76","123","625","437","490","330","135","170","242","282","72","94","170","264","1634","826","1308","758","326","290","656","521","587","489","69","111","1644","984","1019","690","625","514","1142","1133","206","200","936","1106","762","536","610","474","152","153","1319","786","1063","777","256","309","0","204","0","204","0","204","189","178","189","178","0","204"
"0500000US55025","Dane County, Wisconsin","511774","202","461631","3470","22757","3063","12759","2227","9998","2291","1303","543","929","420","374","385","1396","452","1209","433","187","216","1229","686","990","598","239","279","6873","1823","5431","1525","1442","873","661","413","304","233","357","308","5405","1629","3475","1229","1930","901","519","486","337","297","182","290","360","241","252","194","108","136","6457","1592","3757","1051","2700","1047","1696","1317","771","457","925","1088","1487","729","1421","701","66","85"
"0500000US55079","Milwaukee County, Wisconsin","883507","254","723316","5215","101970","4165","66164","4272","35806","3043","2625","983","2413","955","212","150","2998","808","2688","772","310","218","8059","1755","4202","1114","3857","1109","11725","3205","7209","2028","4516","1620","608","445","274","275","334","300","3694","1363","1545","705","2149","1126","1533","946","969","744","564","390","772","443","636","344","136","161","16307","2614","8566","1978","7741","1869","5233","2128","3799","1746","1434","851","4667","1695","3960","1662","707","427"
"0500000US55133","Waukesha County, Wisconsin","382219","342","353716","3258","10840","2137","7511","1856","3329","927","41","68","41","68","0","151","1902","822","1766","828","136","104","2358","1043","1594","687","764","482","5635","1688","4486","1394","1149","712","242","232","43","71","199","195","2069","816","1441","626","628","378","454","420","357","338","97","115","129","152","79","127","50","80","4376","1081","3459","925","917","590","0","151","0","151","0","151","457","261","457","261","0","151"
"0500000US13113","Fayette County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US29187","St. Francois County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US39173","Wood County, Ohio","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US12017","Citrus County, Florida","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US19169","Story County, Iowa","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US48139","Ellis County, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01077","Lauderdale County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US29165","Platte County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US04027","Yuma County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US22019","Calcasieu Parish, Louisiana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US54011","Cabell County, West Virginia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
